CST 2026-07-17 20:03:48.932     0     0 I I00000/HiLog: ========Zeroth log of type: init
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = 
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = ambient
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = ibat
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = vbat
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu0_min_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu0_cur_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu0_max_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu4_min_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu4_cur_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu4_max_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu7_min_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu7_cur_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cpu7_max_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = gpu_min_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = gpu_cur_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = gpu_max_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = ddr_cur_freq
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = set_IPApower
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: Read node failed, title = cur_IPApower
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: get node failed
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: get node failed
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   588   724 W C02943/ThermalHdi: get node failed
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.903   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
CST 2026-07-17 20:05:59.904   163  1721 W C02d10/UCollectUtil-CpuCalculator: CalculateCpuLoad: invalid num of max cpu load unit
